"TIMESTAMP","RECORD","batt_volt_Min","PTemp","test_uVolt","ablato_mMeter"
"2024-05-06 00:00:00",2757,14.1,10.83,646007,2656
"2024-05-06 03:00:00",2758,13.75,0.82,646095,2657
"2024-05-06 06:00:00",2759,13.55,-2.42,646316,2658
"2024-05-06 09:00:00",2760,13.54,-4.548,646492,2658
"2024-05-06 12:00:00",2761,14.1,0.309,646136,2657
"2024-05-06 15:00:00",2762,13.37,17.54,645921,2656
"2024-05-06 18:00:00",2763,13.13,28.56,646038,2656
"2024-05-06 21:00:00",2764,13.75,18.56,646138,2657
"2024-05-07 00:00:00",2765,14.25,8.83,646214,2657
"2024-05-07 03:00:00",2766,13.74,1.5,645985,2656
"2024-05-07 06:00:00",2767,13.55,-2.483,646316,2658
"2024-05-07 09:00:00",2768,13.56,-4.699,646516,2659
"2024-05-07 12:00:00",2769,14.12,-0.563,646134,2657
"2024-05-07 15:00:00",2770,13.53,13.42,646176,2657
"2024-05-07 18:00:00",2771,13.22,21.21,646128,2657
"2024-05-07 21:00:00",2772,13.29,18.64,645797,2655
"2024-05-08 00:00:00",2773,13.79,12,646001,2656
"2024-05-08 03:00:00",2774,13.75,2.011,645982,2656
"2024-05-08 06:00:00",2775,13.55,-2.122,645634,2655
"2024-05-08 09:00:00",2776,13.55,-3.859,645677,2655
"2024-05-08 12:00:00",2777,14.11,-0.33,646133,2657
"2024-05-08 15:00:00",2778,13.63,8.88,645546,2654
"2024-05-08 18:00:00",2779,13.4,16.07,645354,2654
"2024-05-08 21:00:00",2780,13.59,15.19,645444,2654
"2024-05-09 00:00:00",2781,14.13,10.31,645326,2653
"2024-05-09 03:00:00",2782,13.77,2.48,645241,2653
"2024-05-09 06:00:00",2783,13.56,0.415,645430,2654
"2024-05-09 09:00:00",2784,13.6,-0.095,645467,2654
"2024-05-09 12:00:00",2785,14.08,1.565,645304,2653
"2024-05-09 15:00:00",2786,13.92,5.14,645084,2652
"2024-05-09 18:00:00",2787,13.84,7.114,644864,2651
"2024-05-09 21:00:00",2788,14.03,6.005,644964,2652
"2024-05-10 00:00:00",2789,14.11,4.064,645084,2652
"2024-05-10 03:00:00",2790,13.84,2.844,645194,2653
"2024-05-10 06:00:00",2791,13.63,2.395,645194,2653
"2024-05-10 09:00:00",2792,13.62,2.417,645194,2653
"2024-05-10 12:00:00",2793,14.08,3.036,645194,2653
"2024-05-10 15:00:00",2794,13.81,6.809,644866,2651
"2024-05-10 18:00:00",2795,13.55,12.26,645316,2653
"2024-05-10 21:00:00",2796,13.53,12.49,645211,2653
"2024-05-11 00:00:00",2797,13.97,9.24,645041,2652
"2024-05-11 03:00:00",2798,13.79,4.451,645084,2652
"2024-05-11 06:00:00",2799,13.58,2.162,645265,2653
"2024-05-11 09:00:00",2800,13.55,0.863,645325,2653
"2024-05-11 12:00:00",2801,14.03,2.822,645194,2653
"2024-05-11 15:00:00",2802,13.78,8.57,645205,2653
"2024-05-11 18:00:00",2803,13.57,12.05,645326,2653
"2024-05-11 21:00:00",2804,13.51,13.42,645125,2653
"2024-05-12 00:00:00",2805,13.99,10.02,645326,2653
"2024-05-12 03:00:00",2806,13.77,3.741,645084,2652
"2024-05-12 06:00:00",2807,13.56,1.224,645304,2653
"2024-05-12 09:00:00",2808,13.52,0.393,645073,2652
"2024-05-12 12:00:00",2809,14.08,2.48,645204,2653
"2024-05-12 15:00:00",2810,13.64,10.83,645155,2653
"2024-05-12 18:00:00",2811,13.25,19.26,644777,2651
"2024-05-12 21:00:00",2812,13.29,19.1,644777,2651
"2024-05-13 00:00:00",2813,13.85,12.74,645129,2653
"2024-05-13 03:00:00",2814,13.74,3.334,645192,2653
"2024-05-13 06:00:00",2815,13.53,-0.267,644943,2652
"2024-05-13 09:00:00",2816,13.61,-2.122,644951,2652
"2024-05-13 12:00:00",2817,14.04,3.357,645194,2653
"2024-05-13 15:00:00",2818,13.44,16.32,644389,2649
"2024-05-13 18:00:00",2819,13.24,21.02,644436,2650
"2024-05-13 21:00:00",2820,13.36,18.82,644096,2648
"2024-05-14 00:00:00",2821,13.87,12.93,644105,2648
"2024-05-14 03:00:00",2822,13.74,5.311,644402,2649
"2024-05-14 06:00:00",2823,13.52,2.63,644010,2648
"2024-05-14 09:00:00",2824,13.54,1.416,643940,2647
"2024-05-14 12:00:00",2825,14.03,3.42,644167,2648
"2024-05-14 15:00:00",2826,13.53,14.42,643759,2647
"2024-05-14 18:00:00",2827,13.2,20.21,643076,2644
"2024-05-14 21:00:00",2828,13.24,22.03,642626,2642
"2024-05-15 00:00:00",2829,13.78,16.76,642479,2641
"2024-05-15 03:00:00",2830,13.72,5.614,642869,2643
"2024-05-15 06:00:00",2831,13.51,1.416,642577,2642
"2024-05-15 09:00:00",2832,13.65,-0.563,642717,2642
"2024-05-15 12:00:00",2833,14.08,3.635,642799,2643
"2024-05-15 15:00:00",2834,13.55,16.41,642338,2641
"2024-05-15 18:00:00",2835,13.03,25.83,642506,2641
"2024-05-15 21:00:00",2836,13.2,26.31,642344,2641
"2024-05-16 00:00:00",2837,13.79,19.63,642395,2641
"2024-05-16 03:00:00",2838,13.71,5.831,642357,2641
"2024-05-16 06:00:00",2839,13.49,1.138,642666,2642
"2024-05-16 09:00:00",2840,13.65,-1.033,642625,2642
"2024-05-16 12:00:00",2841,14.12,2.395,642558,2642
"2024-05-16 15:00:00",2842,13.74,11.22,641920,2639
"2024-05-16 18:00:00",2843,13.33,19.73,641374,2636
"2024-05-16 21:00:00",2844,13.63,19.78,641374,2636
"2024-05-17 00:00:00",2845,13.82,13.35,641374,2636
"2024-05-17 03:00:00",2846,13.78,3.978,641335,2636
"2024-05-17 06:00:00",2847,13.57,-0.628,641396,2637
"2024-05-17 09:00:00",2848,13.7,-2.248,641541,2637
"2024-05-17 12:00:00",2849,14.15,2.119,641554,2637
"2024-05-17 15:00:00",2850,13.61,15.24,641372,2636
"2024-05-17 18:00:00",2851,13.59,21.97,641282,2636
"2024-05-17 21:00:00",2852,13.54,20.53,641374,2636
"2024-05-18 00:00:00",2853,13.95,13.85,641023,2635
"2024-05-18 03:00:00",2854,13.82,3.526,641099,2635
"2024-05-18 06:00:00",2855,13.59,-0.606,641386,2636
"2024-05-18 09:00:00",2856,13.78,-2.205,641541,2637
"2024-05-18 12:00:00",2857,14.19,0.989,641300,2636
"2024-05-18 15:00:00",2858,13.64,14.13,641068,2635
"2024-05-18 18:00:00",2859,13.37,24.16,641156,2636
"2024-05-18 21:00:00",2860,13.95,13.59,641022,2635
"2024-05-19 00:00:00",2861,14.26,6.113,641334,2636
"2024-05-19 03:00:00",2862,13.8,2.503,641181,2636
"2024-05-19 06:00:00",2863,13.6,0.989,641237,2636
"2024-05-19 09:00:00",2864,13.58,0.266,641338,2636
"2024-05-19 12:00:00",2865,14.15,1.138,641215,2636
"2024-05-19 15:00:00",2866,13.7,9.17,640436,2632
"2024-05-19 18:00:00",2867,13.81,10.72,639877,2630
"2024-05-19 21:00:00",2868,13.9,10.18,639196,2627
"2024-05-20 00:00:00",2869,14.07,6.547,639073,2627
"2024-05-20 03:00:00",2870,13.86,2.503,639071,2627
"2024-05-20 06:00:00",2871,13.64,0.565,639270,2627
"2024-05-20 09:00:00",2872,13.66,-0.287,639329,2628
"2024-05-20 12:00:00",2873,14.15,0.714,639277,2627
"2024-05-20 15:00:00",2874,13.92,5.917,638950,2626
"2024-05-20 18:00:00",2875,13.77,10.95,638855,2626
"2024-05-20 21:00:00",2876,13.66,14.44,638989,2626
"2024-05-21 00:00:00",2877,14,10.38,638855,2626
"2024-05-21 03:00:00",2878,13.83,3.678,638950,2626
"2024-05-21 06:00:00",2879,13.61,0.714,639271,2627
"2024-05-21 09:00:00",2880,14.03,-0.158,638991,2626
"2024-05-21 12:00:00",2881,14.13,1.649,639168,2627
"2024-05-21 15:00:00",2882,13.83,8.46,639073,2627
"2024-05-21 18:00:00",2883,13.37,18.17,638682,2625
"2024-05-21 21:00:00",2884,13.99,13.66,638822,2625
"2024-05-22 00:00:00",2885,14.06,7.532,638732,2625
"2024-05-22 03:00:00",2886,13.86,3.228,639059,2627
"2024-05-22 06:00:00",2887,13.63,1.138,638827,2626
"2024-05-22 09:00:00",2888,13.91,0.203,638948,2626
"2024-05-22 12:00:00",2889,14.04,2.93,639059,2627
"2024-05-22 15:00:00",2890,13.72,12.05,638855,2626
"2024-05-22 18:00:00",2891,13.63,14.61,638649,2625
"2024-05-22 21:00:00",2892,13.75,15.24,638630,2625
"2024-05-23 00:00:00",2893,14.03,9.75,638515,2624
"2024-05-23 03:00:00",2894,13.85,4.064,638609,2625
"2024-05-23 06:00:00",2895,13.62,1.48,638486,2624
"2024-05-23 09:00:00",2896,14.42,0.393,638600,2625
"2024-05-23 12:00:00",2897,14.18,0.863,638507,2624
"2024-05-23 15:00:00",2898,13.95,5.397,638269,2623
"2024-05-23 18:00:00",2899,13.68,12.23,637834,2621
"2024-05-23 21:00:00",2900,13.9,12.77,637677,2621
"2024-05-24 00:00:00",2901,14.12,7.202,637710,2621
"2024-05-24 03:00:00",2902,13.87,2.695,637698,2621
"2024-05-24 06:00:00",2903,13.65,0.458,637913,2622
"2024-05-24 09:00:00",2904,14.38,-0.734,637953,2622
"2024-05-24 12:00:00",2905,14.15,1.075,637812,2621
"2024-05-24 15:00:00",2906,13.74,9.62,637711,2621
"2024-05-24 18:00:00",2907,13.76,16.36,637439,2620
"2024-05-24 21:00:00",2908,13.92,12.7,637360,2619
"2024-05-25 00:00:00",2909,14.08,7.575,637369,2619
"2024-05-25 03:00:00",2910,13.92,2.417,637385,2619
"2024-05-25 06:00:00",2911,13.67,0.797,637162,2618
"2024-05-25 09:00:00",2912,14.09,-0.138,637282,2619
"2024-05-25 12:00:00",2913,14.13,2.011,637463,2620
"2024-05-25 15:00:00",2914,13.59,12.88,637493,2620
"2024-05-25 18:00:00",2915,13,26.41,637357,2619
"2024-05-25 21:00:00",2916,13.59,24.75,637391,2619
"2024-05-26 00:00:00",2917,14.08,10.09,637493,2620
"2024-05-26 03:00:00",2918,13.82,4.365,637587,2620
"2024-05-26 06:00:00",2919,13.59,1.649,637463,2620
"2024-05-26 09:00:00",2920,13.8,0.608,637572,2620
"2024-05-26 12:00:00",2921,14.08,2.715,637724,2621
"2024-05-26 15:00:00",2922,13.63,11.4,637493,2620
"2024-05-26 18:00:00",2923,13.29,21.51,637632,2620
"2024-05-26 21:00:00",2924,13.02,26.1,638062,2622
"2024-05-27 00:00:00",2925,13.61,22.59,638095,2622
"2024-05-27 03:00:00",2926,13.75,6.875,638062,2622
"2024-05-27 06:00:00",2927,13.5,1.798,638145,2623
"2024-05-27 09:00:00",2928,13.96,0.501,637920,2622
"2024-05-27 12:00:00",2929,14.06,3.165,638036,2622
"2024-05-27 15:00:00",2930,13.66,9.62,638035,2622
"2024-05-27 18:00:00",2931,13.4,21.37,637972,2622
"2024-05-27 21:00:00",2932,13.29,27.44,637198,2619
"2024-05-28 00:00:00",2933,13.79,15.77,637212,2619
"2024-05-28 03:00:00",2934,13.8,5.874,637587,2620
"2024-05-28 06:00:00",2935,13.55,1.861,637122,2618
"2024-05-28 09:00:00",2936,13.82,-0.479,637261,2619
"2024-05-28 12:00:00",2937,14.19,0.542,637233,2619
"2024-05-28 15:00:00",2938,13.81,5.939,636224,2614
"2024-05-28 18:00:00",2939,13.48,18.43,635253,2610
"2024-05-28 21:00:00",2940,13.54,20.72,635250,2610
"2024-05-29 00:00:00",2941,14.07,12.12,635444,2611
"2024-05-29 03:00:00",2942,13.79,5.743,635542,2611
"2024-05-29 06:00:00",2943,13.56,3.122,635310,2610
"2024-05-29 09:00:00",2944,13.66,1.565,635077,2609
"2024-05-29 12:00:00",2945,14.15,1.861,635418,2611
"2024-05-29 15:00:00",2946,14.1,3.165,634969,2609
"2024-05-29 18:00:00",2947,13.99,5.225,635031,2609
"2024-05-29 21:00:00",2948,13.99,6.113,634861,2608
"2024-05-30 00:00:00",2949,14.05,6.113,634829,2608
"2024-05-30 03:00:00",2950,13.93,3.014,634969,2609
"2024-05-30 06:00:00",2951,13.69,0.117,634913,2609
"2024-05-30 09:00:00",2952,14.36,-0.267,634902,2609
"2024-05-30 12:00:00",2953,14.13,1.649,634736,2608
"2024-05-30 15:00:00",2954,13.72,9.95,634493,2607
"2024-05-30 18:00:00",2955,13.3,23.24,633393,2602
"2024-05-30 21:00:00",2956,13.31,23.27,633017,2601
"2024-05-31 00:00:00",2957,13.84,16.66,632961,2600
"2024-05-31 03:00:00",2958,13.9,7.114,632941,2600
"2024-05-31 06:00:00",2959,13.6,3.079,632924,2600
"2024-05-31 09:00:00",2960,13.77,1.99,633032,2601
"2024-05-31 12:00:00",2961,14.12,2.587,632760,2599
"2024-05-31 15:00:00",2962,13.97,4.816,632816,2600
"2024-05-31 18:00:00",2963,13.74,12.35,632385,2598
"2024-05-31 21:00:00",2964,13.79,13.97,632042,2596
"2024-06-01 00:00:00",2965,13.95,9.97,631874,2596
"2024-06-01 03:00:00",2966,13.91,5.182,632134,2597
"2024-06-01 06:00:00",2967,13.65,2.311,631997,2596
"2024-06-01 09:00:00",2968,14.23,1.053,631668,2595
"2024-06-01 12:00:00",2969,14.12,2.033,631668,2595
"2024-06-01 15:00:00",2970,13.86,7.006,631329,2593
"2024-06-01 18:00:00",2971,13.91,10.61,630682,2591
"2024-06-01 21:00:00",2972,14.1,6.287,630636,2590
"2024-06-02 00:00:00",2973,14.31,3.292,630708,2591
"2024-06-02 03:00:00",2974,13.88,1.351,630305,2589
"2024-06-02 06:00:00",2975,13.66,0.671,630400,2589
"2024-06-02 09:00:00",2976,13.54,0.458,630412,2589
"2024-06-02 12:00:00",2977,14.39,0.777,630345,2589
"2024-06-02 15:00:00",2978,14.12,2.736,630197,2588
"2024-06-02 18:00:00",2979,14.02,4.685,630090,2588
"2024-06-02 21:00:00",2980,14.02,6.59,629875,2587
"2024-06-03 00:00:00",2981,14.12,4.342,630090,2588
"2024-06-03 03:00:00",2982,14.01,2.46,629859,2587
"2024-06-03 06:00:00",2983,13.73,0.926,629623,2586
"2024-06-03 09:00:00",2984,14.43,-0.118,629788,2587
"2024-06-03 12:00:00",2985,14.15,1.202,629623,2586
"2024-06-03 15:00:00",2986,13.78,9.75,629002,2583
"2024-06-03 18:00:00",2987,13.54,21.37,627764,2578
"2024-06-03 21:00:00",2988,13.38,24.84,627196,2576
"2024-06-04 00:00:00",2989,13.8,18.71,627084,2575
"2024-06-04 03:00:00",2990,13.86,7.487,627150,2575
"2024-06-04 06:00:00",2991,13.59,2.865,626965,2575
"2024-06-04 09:00:00",2992,14.32,1.523,626896,2574
"2024-06-04 12:00:00",2993,14.08,3.935,626686,2573
"2024-06-04 15:00:00",2994,13.97,7.598,626469,2572
"2024-06-04 18:00:00",2995,13.99,7.794,626128,2571
"2024-06-04 21:00:00",2996,14.06,6.33,625901,2570
"2024-06-05 00:00:00",2997,14.12,5.074,625660,2569
"2024-06-05 03:00:00",2998,13.89,2.865,625425,2568
"2024-06-05 06:00:00",2999,13.66,2.033,625532,2568
"2024-06-05 09:00:00",3000,13.87,1.821,625532,2568
"2024-06-05 12:00:00",3001,14.1,3.827,624980,2566
"2024-06-05 15:00:00",3002,13.73,13.28,624029,2562
"2024-06-05 18:00:00",3003,13.57,21.34,622660,2556
"2024-06-05 21:00:00",3004,13.8,17.59,621980,2553
"2024-06-06 00:00:00",3005,14.08,9.5,621957,2553
"2024-06-06 03:00:00",3006,13.87,5.311,621911,2553
"2024-06-06 06:00:00",3007,13.63,3.228,621676,2552
"2024-06-06 09:00:00",3008,13.69,2.395,621742,2552
"2024-06-06 12:00:00",3009,14.1,3.165,621336,2550
"2024-06-06 15:00:00",3010,13.95,7.29,620678,2548
"2024-06-06 18:00:00",3011,13.95,9.57,620126,2545
"2024-06-06 21:00:00",3012,14.04,7.071,619996,2545
"2024-06-07 00:00:00",3013,14.1,5.311,619866,2544
"2024-06-07 03:00:00",3014,13.88,3.357,619953,2545
"2024-06-07 06:00:00",3015,13.65,2.417,619659,2543
"2024-06-07 09:00:00",3016,13.62,2.695,619291,2542
"2024-06-07 12:00:00",3017,14.18,2.93,618950,2540
"2024-06-07 15:00:00",3018,14.1,3.377,618592,2539
"2024-06-07 18:00:00",3019,14.1,4.107,617822,2535
"2024-06-07 21:00:00",3020,14.11,4.021,617652,2535
"2024-06-08 00:00:00",3021,14.24,3.486,617185,2533
"2024-06-08 03:00:00",3022,13.92,2.352,617272,2533
"2024-06-08 06:00:00",3023,13.69,1.861,617010,2532
"2024-06-08 09:00:00",3024,13.82,1.565,616669,2530
"2024-06-08 12:00:00",3025,14.17,1.841,616669,2530
"2024-06-08 15:00:00",3026,14.1,3.526,615808,2527
"2024-06-08 18:00:00",3027,14.06,4.536,615096,2524
"2024-06-08 21:00:00",3028,14.11,4.408,614755,2522
"2024-06-09 00:00:00",3029,14.21,3.506,614432,2521
"2024-06-09 03:00:00",3030,13.87,2.011,614615,2522
"2024-06-09 06:00:00",3031,13.66,1.672,614624,2522
"2024-06-09 09:00:00",3032,13.7,1.565,613942,2519
"2024-06-09 12:00:00",3033,14.15,2.076,613600,2517
"2024-06-09 15:00:00",3034,14.08,3.314,613155,2515
"2024-06-09 18:00:00",3035,14.05,5.397,612370,2512
"2024-06-09 21:00:00",3036,14.06,5.917,611681,2509
"2024-06-10 00:00:00",3037,14.04,6.351,611156,2507
"2024-06-10 03:00:00",3038,13.99,3.827,610666,2505
"2024-06-10 06:00:00",3039,13.7,3.549,609652,2500
"2024-06-10 09:00:00",3040,13.82,3.956,608962,2497
"2024-06-10 12:00:00",3041,14.17,4.665,608281,2494
"2024-06-10 15:00:00",3042,14.08,5.311,607258,2490
"2024-06-10 18:00:00",3043,14.08,5.831,606565,2487
"2024-06-10 21:00:00",3044,14.06,5.939,606556,2487
"2024-06-11 00:00:00",3045,14.26,5.548,606065,2485
"2024-06-11 03:00:00",3046,13.85,4.88,604872,2480
"2024-06-11 06:00:00",3047,13.62,4.837,602828,2471
"2024-06-11 09:00:00",3048,13.52,4.728,601465,2465
"2024-06-11 12:00:00",3049,14.12,4.945,599420,2456
"2024-06-11 15:00:00",3050,14.06,5.591,598053,2451
"2024-06-11 18:00:00",3051,13.95,7.071,596491,2444
"2024-06-11 21:00:00",3052,13.75,11.75,594926,2437
"2024-06-12 00:00:00",3053,13.79,13.92,594046,2433
"2024-06-12 03:00:00",3054,13.81,5.982,593932,2433
"2024-06-12 06:00:00",3055,13.57,3.506,593876,2433
"2024-06-12 09:00:00",3056,13.72,2.48,593392,2431
"2024-06-12 12:00:00",3057,14.09,3.314,593387,2431
"2024-06-12 15:00:00",3058,13.97,6.005,593241,2430
"2024-06-12 18:00:00",3059,13.95,7.729,593084,2429
"2024-06-12 21:00:00",3060,14.01,7.97,591721,2423
"2024-06-13 00:00:00",3061,14,6.897,591381,2422
"2024-06-13 03:00:00",3062,13.98,3.334,591292,2422
"2024-06-13 06:00:00",3063,13.7,0.415,591196,2421
"2024-06-13 09:00:00",3064,14.49,-0.436,591078,2421
"2024-06-13 12:00:00",3065,14.02,4.794,591242,2421
"2024-06-13 15:00:00",3066,13.53,15.97,590538,2418
"2024-06-13 18:00:00",3067,13.29,21.34,589647,2414
"2024-06-13 21:00:00",3068,13.29,20.37,589145,2412
"2024-06-14 00:00:00",3069,13.79,14.64,589276,2413
"2024-06-14 03:00:00",3070,13.86,8.15,588996,2412
"2024-06-14 06:00:00",3071,13.57,4.064,589197,2413
"2024-06-14 09:00:00",3072,14.35,3.228,589297,2413
"2024-06-14 12:00:00",3073,13.99,6.57,589006,2412
"2024-06-14 15:00:00",3074,13.74,10.74,588966,2412
"2024-06-14 18:00:00",3075,13.58,13.47,588947,2411
"2024-06-14 21:00:00",3076,13.62,13.21,588945,2411
"2024-06-15 00:00:00",3077,13.8,11.59,589136,2412
"2024-06-15 03:00:00",3078,13.91,6.482,589008,2412
"2024-06-15 06:00:00",3079,13.61,4.385,589197,2413
"2024-06-15 09:00:00",3080,14.32,4.859,589197,2413
"2024-06-15 12:00:00",3081,13.93,7.729,588996,2412
"2024-06-15 15:00:00",3082,13.79,12.21,589100,2412
"2024-06-15 18:00:00",3083,13.64,14.73,588936,2411
"2024-06-15 21:00:00",3084,13.57,15.17,588936,2411
"2024-06-16 00:00:00",3085,13.72,14.52,588936,2411
"2024-06-16 03:00:00",3086,13.97,7.311,588996,2412
"2024-06-16 06:00:00",3087,13.66,3.357,588955,2412
"2024-06-16 09:00:00",3088,14.31,2.288,589028,2412
"2024-06-16 12:00:00",3089,13.91,8.28,588996,2412
"2024-06-16 15:00:00",3090,13.69,14.42,588936,2411
"2024-06-16 18:00:00",3091,13.56,19.78,588975,2412
"2024-06-16 21:00:00",3092,13.84,13.3,588954,2412
"2024-06-17 00:00:00",3093,14.13,9.3,588900,2411
"2024-06-17 03:00:00",3094,13.79,6.656,588999,2412
"2024-06-17 06:00:00",3095,13.57,6.504,589000,2412
"2024-06-17 09:00:00",3096,13.76,6.396,589011,2412
"2024-06-17 12:00:00",3097,14.01,6.875,588996,2412
"2024-06-17 15:00:00",3098,14.02,7.29,588996,2412
"2024-06-17 18:00:00",3099,13.97,7.862,588996,2412
"2024-06-17 21:00:00",3100,13.95,7.532,588996,2412
"2024-06-18 00:00:00",3101,14.15,5.917,589191,2413
"2024-06-18 03:00:00",3102,13.93,2.907,588956,2412
"2024-06-18 06:00:00",3103,13.68,1.672,589057,2412
"2024-06-18 09:00:00",3104,14.32,1.224,588886,2411
"2024-06-18 12:00:00",3105,14,4.493,589027,2412
"2024-06-18 15:00:00",3106,13.69,13.23,588942,2411
"2024-06-18 18:00:00",3107,13.44,18.58,588975,2412
"2024-06-18 21:00:00",3108,13.38,18.2,588975,2412
"2024-06-19 00:00:00",3109,13.51,15.95,588835,2411
"2024-06-19 03:00:00",3110,14,7.839,588996,2412
"2024-06-19 06:00:00",3111,13.66,3.764,588881,2411
"2024-06-19 09:00:00",3112,14.24,2.609,588967,2412
"2024-06-19 12:00:00",3113,13.83,9.03,588996,2412
"2024-06-19 15:00:00",3114,13.6,17.66,588978,2412
"2024-06-19 18:00:00",3115,13.4,21.89,588854,2411
"2024-06-19 21:00:00",3116,14.02,13.35,588952,2412
"2024-06-20 00:00:00",3117,14.13,6.416,589148,2412
"2024-06-20 03:00:00",3118,14,3.935,588856,2411
"2024-06-20 06:00:00",3119,13.71,2.374,589019,2412
"2024-06-20 09:00:00",3120,14.27,1.565,588716,2410
"2024-06-20 12:00:00",3121,13.97,5.874,589197,2413
"2024-06-20 15:00:00",3122,13.68,15.51,588889,2411
"2024-06-20 18:00:00",3123,13.67,17.64,588975,2412
"2024-06-20 21:00:00",3124,13.82,14.95,588934,2411
"2024-06-21 00:00:00",3125,14.25,7.575,588996,2412
"2024-06-21 03:00:00",3126,13.91,3.913,588856,2411
"2024-06-21 06:00:00",3127,13.66,2.907,588956,2412
"2024-06-21 09:00:00",3128,13.9,3.228,588956,2412
"2024-06-21 12:00:00",3129,14.02,4.859,589027,2412
"2024-06-21 15:00:00",3130,13.93,7.114,588996,2412
"2024-06-21 18:00:00",3131,13.78,9.57,588796,2411
"2024-06-21 21:00:00",3132,13.55,15.97,589176,2412
"2024-06-22 00:00:00",3133,13.88,11.11,588796,2411
"2024-06-22 03:00:00",3134,13.94,5.182,589026,2412
"2024-06-22 06:00:00",3135,13.67,2.544,588984,2412
"2024-06-22 09:00:00",3136,14.27,1.755,588716,2410
"2024-06-22 12:00:00",3137,13.95,5.225,589027,2412
"2024-06-22 15:00:00",3138,13.8,8.63,588996,2412
"2024-06-22 18:00:00",3139,13.72,11.38,588796,2411
"2024-06-22 21:00:00",3140,13.67,12.53,589024,2412
"2024-06-23 00:00:00",3141,13.96,8.61,588996,2412
"2024-06-23 03:00:00",3142,13.97,4.622,588856,2411
"2024-06-23 06:00:00",3143,13.69,2.736,588956,2412
"2024-06-23 09:00:00",3144,13.98,1.97,588886,2411
"2024-06-23 12:00:00",3145,14.02,3.678,588876,2411
"2024-06-23 15:00:00",3146,13.6,11.4,588796,2411
"2024-06-23 18:00:00",3147,13.4,21.21,588975,2412
"2024-06-23 21:00:00",3148,13.64,18.33,588975,2412
"2024-06-24 00:00:00",3149,14.08,9.5,588830,2411
"2024-06-24 03:00:00",3150,13.92,4.451,588856,2411
"2024-06-24 06:00:00",3151,13.66,2.331,589043,2412
"2024-06-24 09:00:00",3152,13.91,1.629,588886,2411
"2024-06-24 12:00:00",3153,14.08,2.779,588958,2412
"2024-06-24 15:00:00",3154,13.6,10.58,588796,2411
"2024-06-24 18:00:00",3155,13.1,22.5,588885,2411
"2024-06-24 21:00:00",3156,13.36,22.17,588851,2411
"2024-06-25 00:00:00",3157,13.91,12.93,588859,2411
"2024-06-25 03:00:00",3158,13.93,6.113,589023,2412
"2024-06-25 06:00:00",3159,13.64,2.971,588956,2412
"2024-06-25 09:00:00",3160,14.42,1.457,588716,2410
"2024-06-25 12:00:00",3161,13.88,5.42,588856,2411
"2024-06-25 15:00:00",3162,13.42,18.69,588639,2410
"2024-06-25 18:00:00",3163,13.18,25.58,588740,2411
"2024-06-25 21:00:00",3164,13.53,19.78,588975,2412
"2024-06-26 00:00:00",3165,13.64,15.24,588936,2411
"2024-06-26 03:00:00",3166,13.94,6.156,589022,2412
"2024-06-26 06:00:00",3167,13.63,2.48,588850,2411
"2024-06-26 09:00:00",3168,14.36,1.33,588716,2410
"2024-06-26 12:00:00",3169,13.91,6.177,589197,2413
"2024-06-26 15:00:00",3170,13.48,16.24,588896,2411
"2024-06-26 18:00:00",3171,13.27,23.15,588775,2411
"2024-06-26 21:00:00",3172,13.76,18.46,588635,2410
"2024-06-27 00:00:00",3173,14.18,9.21,588967,2412
"2024-06-27 03:00:00",3174,13.83,4.579,588856,2411
"2024-06-27 06:00:00",3175,13.6,2.971,588786,2411
"2024-06-27 09:00:00",3176,14.27,1.798,588716,2410
"2024-06-27 12:00:00",3177,13.97,4.685,588856,2411
"2024-06-27 15:00:00",3178,13.66,12.51,588776,2411
"2024-06-27 18:00:00",3179,13.23,24.16,588775,2411
"2024-06-27 21:00:00",3180,13.44,21.12,588975,2412
"2024-06-28 00:00:00",3181,13.93,12.93,588680,2410
"2024-06-28 03:00:00",3182,13.91,6.265,589003,2412
"2024-06-28 06:00:00",3183,13.63,3.526,588956,2412
"2024-06-28 09:00:00",3184,13.87,2.907,588956,2412
"2024-06-28 12:00:00",3185,14.06,3.784,588868,2411
"2024-06-28 15:00:00",3186,13.93,7.049,588996,2412
"2024-06-28 18:00:00",3187,13.99,7.487,588996,2412
"2024-06-28 21:00:00",3188,13.97,8.35,588996,2412
"2024-06-29 00:00:00",3189,13.93,9.21,588831,2411
"2024-06-29 03:00:00",3190,13.88,6.809,588826,2411
"2024-06-29 06:00:00",3191,13.63,4.213,588856,2411
"2024-06-29 09:00:00",3192,13.83,3.206,588952,2412
"2024-06-29 12:00:00",3193,14.09,3.271,588956,2412
"2024-06-29 15:00:00",3194,13.86,8.77,588996,2412
"2024-06-29 18:00:00",3195,13.49,16.36,588837,2411
"2024-06-29 21:00:00",3196,13.42,19.65,588975,2412
"2024-06-30 00:00:00",3197,14,11.86,588786,2411
"2024-06-30 03:00:00",3198,13.91,5.743,588856,2411
"2024-06-30 06:00:00",3199,13.65,3.142,588786,2411
"2024-06-30 09:00:00",3200,14.41,1.649,588716,2410
"2024-06-30 12:00:00",3201,14.07,4.042,588863,2411
"2024-06-30 15:00:00",3202,13.59,16.76,588805,2411
"2024-06-30 18:00:00",3203,13.16,27.56,588915,2411
"2024-06-30 21:00:00",3204,13.32,27.47,588915,2411
"2024-07-01 00:00:00",3205,13.64,21.02,588974,2412
